Recipe,Question,label
"Heat oven to 400°F. Slice potatoes in half lengthwise; cut each half into 1/4- to 1/2-inch-thick fries; pat dry with a paper towel. In a bowl, combine breadcrumbs with spices. In another bowl, whisk egg whites until foamy, about 1 minute; add fries to coat. Toss fries in spice mixture until evenly coated. Coat a baking sheet with cooking spray; arrange fries on sheet with space in between; spritz fries with cooking spray. Bake, turning once, until fries are golden and crispy, about 20 minutes.",Do the potatoes need to be browned?,1
"Cook pasta as directed on package; drain and set aside. In a large sauté pan, heat oil over medium-high heat. Cook anchovies with rosemary, stirring, until anchovies dissolve, 2 minutes. Add mushrooms and scallions; cook, stirring frequently, until mushrooms brown, 4 to 5 minutes. Stir in wine; cook until liquid is syrupy, 1 to 2 minutes. Stir in and break up tuna, 1 minute. Add pasta and stir to combine; cook until just heated through, 1 to 2 minutes. Stir in parsley; serve immediately.",Does pasta have to be cooked to make tuna?,1
"Stir together all sauce ingredients in a small bowl.
Heat oil in a 12-inch heavy skillet over moderately high heat until hot but not smoking, then stir-fry garlic and ginger until fragrant, about 30 seconds. Add shrimp and stir-fry until almost cooked through, about 3 minutes. Add half of romaine and stir-fry until it begins to wilt, then add remaining romaine and stir-fry until just wilted and shrimp are just cooked through, about 1 minute. Stir sauce, then add to stir-fry and simmer, stirring, 2 minutes.",Is there a sauce in romaine rooibo?,1
"Using a vegetable peeler, remove the peel from 1 orange and the lemon. Transfer to a large punch bowl and add the sugar. Muddle to release the citrus oils, then let stand 1 to 2 hours. Add the lemon and pineapple juices and the bourbon, and stir to combine. Just before serving, stir in 3 to 4 cups of ice, then top with Champagne or sparkling wine and garnish with the orange slices and pineapple chunks.",Can you cut off the skin off a lemon?,1
"In a cocktail shaker, combine the vodka, peach liqueur, Prosecco, lemon juice, peach nectar, and bitters, if using. Fill the shaker with ice and shake vigorously until completely mixed, about 20 seconds. Strain into a chilled champagne coupe and garnish with a peach wedge.",Do you need ice to make peach vodka?,1
"Using a wooden spoon, mash garlic, anchovy, and a pinch each of salt and pepper in a large bowl. Stir in vinegar, then 1/4 cup oil. Season to taste with salt, pepper, and more oil, if desired. Add lettuce leaves and chives just before serving and toss to coat.",Is the anchovy and garlic the same thing?,1
"Preheat oven to 450°F. Mix parsnips, chopped rosemary, garlic, and oil on a large rimmed baking sheet. Season with salt and pepper and toss to coat. Spread out in a single layer. Scatter rosemary sprigs over.
Roast for 10 minutes; turn parsnips and roast until parsnips are tender and browned in spots, 10-15 minutes longer. Crumble leaves from rosemary sprigs over; discard stems and toss to coat. Sprinkle 1/2 teaspoon cumin over. Season to taste with salt, pepper, and more cumin, if desired.",Do parsnips need to be roasted to make them tender?,1
"In a cocktail shaker, muddle the cucumber until slightly broken up, about 20 seconds. Add the absinthe and let macerate for about 30 seconds. Add the gin, lemon juice, and simple syrup, then fill the shaker with ice and shake vigorously until completely mixed, about 20 seconds. Strain into a Collins glass (or any tall glass tumbler), top with tonic, and garnish with a cucumber slice.",Is there gin in the tonic if you drink it in it?,1
"Combine all ingredients except pear in a small saucepan. Add 1/2 cup water and bring to a boil. Reduce heat to medium-low and simmer for 5 minutes to meld flavors. Remove from heat and let sit until warm.
Place pear cubes in a 12-ounce jar with a tight-sealing lid. Add warm pickling liquid. Let cool at room temperature for 30 minutes. Cover and chill. DO AHEAD: Can be made 1 week ahead. Keep chilled.",Do pear cubes cook in pickling liquid?,1
"1 Cut away about 2 inches of the base of each asparagus spear. With a vegetable peeler, shave the entire asparagus from bottom to top, reversing your grip and rotating as necessary to shave as much as possible. Don't rush it; be deliberate for the greatest precision.
2 Divide the asparagus strips among 4 salad plates. Cut each avocado half into 4 sections and place 2 wedges on each salad. Sprinkle with the mint leaves. Squeeze lime juice over the salads, drizzle evenly with the oil, and sprinkle with salt.",Do you have to cut the asparagus off?,1
"Preheat oven to 350°F with rack in middle.
Put baguette slices on a baking sheet and bake until pale golden, 10 to 12 minutes. Cool.
While bread is toasting, boil cider, vinegar, honey, and thyme in a small, nonreactive saucepan until syrupy and reduced to about 1/4 cup, about 10 minutes. Cool to room temperature.
Spread toasts with créme fraîche and top with salmon. Drizzle with malt syrup.",Is it good to put salmon on toast?,1
"Here's how: In a mason jar, combine 1/2 cup cultured buttermilk (the supermarket stuff is okay here; it will act as a starter), 2 cups whole milk, and 1/4 teaspoon kosher salt. Cover and let stand in a warm place until the buttermilk thickens and coats the sides of the jar when tipped, 24-36 hours. Keep chilled for up to 2 weeks.",Is there a difference between whole milk and cultured buttermilk?,1
"Combine 2 tablespoons each of Sichuan peppercorns, cumin seeds, and kosher salt in a small skillet over medium heat. Heat, stirring often, until spices are toasted and very fragrant, about 3 minutes. Transfer to a bowl; let cool. Finely grind mixture in a spice mill or in a mortar with a pestle.",Is it possible to grind cumin and cumber in a mortar and pestle?,1
"Place onion in a small heatproof bowl. Bring vinegar, sugar, salt, and 1/4 cup water to a boil. Pour over onion; stir to coat. Cover; let pickle in the refrigerator for at least 1 hour.
Whisk buttermilk, sour cream, and chives in a medium bowl until smooth. Stir in blue cheese. Drain pickled onion and stir into dip. Season with salt and pepper. DO AHEAD: Can be made 3 days ahead. Cover dip and refrigerate.",Do you have to cook the onion in pickle dip?,1
"Bring honey, butter, 1 rosemary sprig, and a pinch each of salt and pepper to a simmer in a small saucepan over medium-low heat. Remove from heat and let steep for 30 minutes before serving.
Tie remaining rosemary sprigs together. Dip the rosemary brush into the honey and use to drizzle over chicken.",Is the chicken in this recipe covered with honey?,1
"Bring ginger beer, dried fruit, and 1 cup water to a boil in a small saucepan. Reduce heat to low and simmer until liquid becomes syrupy and mixture is reduced to 1 1/2 cups, 35-40 minutes. Let cool completely. DO AHEAD: Can be made 1 week ahead. Cover and chill.",Can i make ginger beer ahead of time?,1
"Place cucumbers in a stainless-steel or heatproof glass container; set aside.
Bring sugar, all remaining ingredients, and 1/2 cup water just to a boil in a small saucepan over medium-high heat, stirring until sugar and salt are completely dissolved. Let cool for 10 minutes.
Pour pickling liquid over cucumbers. Cover and chill overnight or up to 3 days.",Do you have to pickle the cucumbers in a bowl?,1
"Whisk together, mustard, lemon juice, oil, and 1/8 teaspoon pepper in a large bowl until well blended. Stir in olives.
Trim fennel bulb and remove tough outer layer. Halve bulb lengthwise, then thinly slice lengthwise using mandoline.
Add fennel, radicchio, basil, and chives to vinaigrette in bowl and gently toss until evenly coated. Season with salt and pepper.",Does the vinaigrette have mustard in it?,1
"Put potatoes and kosher salt in a large heavy saucepan and generously cover with cold water. Bring to a boil then reduce heat and simmer, partially covered, until potatoes are tender, about 20 minutes. Drain well and return to saucepan.
Meanwhile, heat milk and butter in a small saucepan until butter is melted and milk is hot but not boiling. Add milk mixture, along with horseradish and pepper, to potatoes and mash with a potato masher or fork (to desired consistency). Season with salt and serve warm.",Is horseradish a staple in british cooking?,1
"Cook onion, garlic, curry paste, and 1/4 teaspoon salt in oil in a wide 2-quart heavy saucepan over medium-low heat, stirring frequently, until onion is softened, 6 to 8 minutes.
Add coconut milk and gently simmer, stirring frequently, until reduced to 2 cups, 20 to 30 minutes.
Remove from heat and stir in lime juice, fish sauce, sugar, cayenne, cilantro (if desired), and salt to taste.",Do you have to simmer the curry paste in the coconut milk?,1
"Crack crab shells with kitchen shears and extract meat. Cut enough crab into 1/2-inch pieces to measure 1/2 cup and transfer to a bowl.
Pulse remaining crab in a food processor to finely chop (do not over process).
Add to bowl with remaining ingredients and stir well. Season with salt to taste.
Pack into a 1 1/2 cup crock or bowl and cover surface with plastic wrap.
Chill at least 2 hours. Bring to room temperature before serving.",Is the crab in the crock right now?,1
"Bring water, sugar, and lemon zest to a boil in a 1-quart saucepan, stirring to dissolve sugar, then boil 5 minutes. Transfer to a bowl and add pomegranate and lemon juice, then chill until very cold, at least 1 hour.
Just before serving, pour pomegranate syrup into a 2-quart glass pitcher and add champagne.",Is pomegranate syrup and champagne the same thing?,1
"In a bowl, combine first 5 ingredients. Mash 1 banana; in another bowl, mix mashed banana with milk, egg and almond extract. Pour liquid ingredients into dry ingredients; stir until smooth. Slice remaining banana and stir into batter; add berries. Warm a skillet over medium heat; coat with cooking spray. Measure 1⁄4 cup batter; pour onto skillet. Cook until golden brown, 2 to 3 minutes per side. Repeat until batter is gone.",Do you have to mash a banana in omelet?,1
"Combine 4 cups tomato juice (preferably Campbell's), 1 cup dill pickle juice, 1/4 cup fresh lemon juice, 1 tablespoon prepared horseradish, 2 teaspoons Worcestershire sauce, 2 teaspoons curry powder, 1 teaspoon Sriracha, 1 teaspoon kosher salt, 1/2 teaspoon celery seeds, and 1/4 teaspoon black pepper in a large pitcher. Chill overnight. Add 2 cups vodka to pitcher; stir well. Fill tall glasses with ice. Divide Bloody Mary cocktail among glasses. Garnish each with a celery stalk and a lemon wedge.",Is there alcohol in a bloody mary?,1
"Combine zests and salt on a cutting board. Chop, dragging the knife blade at an angle across mixture, until a coarse paste forms. Transfer to a small bowl. Mix in remaining ingredients. Transfer to a small jar, cover, and chill for 2 days. DO AHEAD: Can be made 2 weeks ahead. Keep chilled.",Can you make this ahead of time?,1
"Rinse rice in a large bowl with cool water until water runs clear. Drain rice.
Combine rice, coconut cream, sugar, salt, and 2 cups water in a medium saucepan. Bring just to a boil, stirring to dissolve sugar, then cover and reduce heat to low. (Alternatively, cook rice in an electric rice steamer.) Cook until rice is tender and liquid is absorbed, 40-45 minutes. Fluff rice with a fork; cover and let sit for 20 minutes.",Do you need to drain rice to boil rice?,1
"Whisk together the cocoa, sugar, salt, and about 2 tablespoons milk in a small saucepan over medium-low heat until cocoa and sugar are dissolved. Whisk in the rest of the milk and heat it over medium heat, whisking occasionally, until it is hot. Stir in the vanilla and serve.
If you like it frothy, blend it in the blender.
This recipe multiplies easily. When you get up to a quart of milk, use 1/4 teaspoon salt.",Do you have to add the sugar to the cocoa and sugar?,1
"Combine all ingredients in a 2-quart heavy saucepan.
Simmer over medium heat, stirring occasionally, until cranberries burst, then collapse, about 12 minutes.
Transfer to a bowl and cool, uncovered (chutney will thicken as it cools).
Chill chutney, covered, at least 8 hours for flavors to develop.",Is cranberry chutney the same as british juty?,1
"Cook sugar in a dry 2-quart heavy saucepan over moderate heat, undisturbed, until it begins to melt.
Continue to cook, stirring occasionally with a fork, until sugar is melted into a deep golden caramel.
Remove from heat and carefully add Scotch, butter, and salt (caramel will steam vigorously and harden). Cook over moderately low heat, stirring, until caramel is dissolved.
Cool sauce to warm.",Is there a difference between caramel and scotch?,1
"Squeeze enough juice from clementines to measure 1 cup.
Whisk together juice, sugar, cornstarch, and salt in a small heavy saucepan. Bring to a boil over medium heat, whisking constantly, then briskly simmer, whisking, 1 minute.
Remove pan from heat and whisk in butter until melted.
Pour into a bowl and cover surface with wax paper or parchment. Cool to warm, about 30 minutes.",Do you have to remove clementines from the juice?,1
"Heat oven to 350°F. In a bowl, whisk 5 teaspoons olive oil with 5 teaspoons pure maple syrup and 1/4 teaspoon cayenne pepper. Stir in 1 tablespoon chopped fresh rosemary and 2 teaspoons chopped fresh thyme. Add 2 cups walnut halves; toss well to coat. Spread evenly on a baking sheet lined with parchment paper. Bake until fragrant and crisp, 10 to 12 minutes. Sprinkle with 1 teaspoon chopped fresh thyme and 1/4 teaspoon kosher salt. Cool completely.",Do you have to add the walnuts to the toasted walnut pieces?,1
"In a medium saucepan, combine milk, cream cheese, flour, salt, pepper, garlic powder and cayenne, if desired. Cook over medium-high heat, stirring, until mixture comes to a slow boil, 5 to 7 minutes. Remove pan from heat; stir in remaining cheeses and mustard until cheese melts. In a bowl, toss pasta with cauliflower; pour cheese mixture over top; stir. Divide pasta evenly among 7 bowls; serve immediately.",Does cauliflower cheese have to be cooked to melt?,1
"Mix first 11 ingredients and 8 cups water in a large pot. Bring to a boil and stir until sugar and salt dissolve.
Add sweet potatoes, brussels sprouts, carrots, and turnips; cook until just barely crisp-tender, about 5 minutes. Add fennel; cook for 1 minute. Add peppers, pressing to submerge; remove pot from heat and let cool to room temperature. Cover and chill vegetables until cold. DO AHEAD: Can be made 1 day ahead. Keep chilled. Drain vegetables before serving.",Is sweet potato and brussels sprouts the same thing?,1
"Make and freeze ring mold with pears and apples. DO AHEAD: Ring mold can be made 1 week ahead. Cover and keep frozen.
Stir Calvados, St-Germain, bitters, and 1 cup water in a punch bowl. Add ice ring, then Champagne. Ladle punch into glasses and grate nutmeg over.",Do you make the ring mold in the morning?,1
"Preheat oven to 325°F. Spread the walnuts on a rimmed baking sheet. Bake, stirring occasionally, until lightly browned and fragrant, about 15 minutes. Let cool. Coarsely chop; set aside.
Whisk honey and oil in a medium bowl to blend. Season to taste with salt and pepper. Fold in walnuts, thyme, and lemon zest. Add chiles. Divide between two 8-ounce jars. Cover and chill. DO AHEAD: Can be made 1 month ahead. Keep chilled. Stir before using.",Do you use honey in homemade yogurt?,1
"Place potatoes, celery root, and horseradish in a large pot. Add water to cover by 1"". Bring to a boil, reduce heat to medium-high, and simmer until vegetables are tender, 25-30 minutes.
Drain, reserving 1 cup cooking liquid. Return vegetables to pot; add sour cream, Dijon mustard, and butter. Using a potato masher, coarsely mash vegetables. Add reserved cooking liquid by tablespoonfuls if mash is too stiff. Season to taste with salt.",Do you need to mash the onions in a pan?,1
"Prepare the decorative ice block, allowing a few hours for freezing.
Combine all the fruits in a large punch bowl. Add the gin, juice, syrups, crème de framboise, and water. Refrigerate for at least 4 to 5 hours. Just before serving, add the champagne and the decorative ice block.",Do you serve the gin with ice cream?,1
"Beat the egg yolks well until they turn light in color, adding 1/2 cup of the sugar as you beat. Add the milk, cream, and liquor. Then beat the egg whites with the remaining sugar until they peak. Fold the whites into the mixture. Grate the fresh nutmeg over the drink.",Is the water in the martini berry ice cream really good?,1
"In a large bowl, combine the yogurt, sweetener, coconut milk, cinnamon, and coconut extract. Cover tightly with plastic wrap and let the mixture chill in the fridge for at least 1 hour or overnight.
Pour the chilled mixture into an ice cream maker and freeze according to the manufacturer's instructions for frozen yogurt.
In the last 5 minutes of the maker's cycle, add the shredded coconut.",Does frozen ice cream have to be frozen?,1
"Add green beans to a 3- to 4-quart pot of very well salted boiling water, and cook, uncovered, until barely tender, 4 to 5 minutes.
Stir in peas and cook, uncovered, until beans and peas are tender, 2 to 3 minutes.
Meanwhile, put butter and zest in a large bowl.
Drain vegetables in a sieve and add to bowl. Toss until well coated with butter and zest.
Season with salt and pepper.",Is it ok to add green beans to the pot?,1
"Combine peppers, chiles, sugar, red pepper flakes and salt in a heavy wide pot over medium heat and bring to a simmer, stirring to dissolve sugar. Stir in pectin and lemon juice. Reduce heat and simmer gently for 10 minutes.
Stir in cranberries and simmer gently until they burst and juices thicken, about 10 minutes longer. Transfer jelly to a jar, let cool, and cover. Will keep for up to 3 weeks in the refrigerator.",Do you make cranberry jelly in a jar?,1
"Preheat oven to 350°F. Roast sweet potatoes on a rimmed baking sheet until tender, about 1 hour. Let cool slightly.
Remove skins and transfer sweet potatoes to a large heavy saucepan over low heat. Add cream cheese and butter. Mash until well blended and creamy. Season with salt and pepper. Stir over low heat until hot.
Spoon into a warm serving dish and garnish with cheese and pecans.",Are sweet potatoes the same as pecans?,1
"Melt butter in a large saucepan over medium heat. Add onions and thyme; cook, stirring often, until onions are soft and translucent, about 10 minutes. Add flour; stir constantly for 3 minutes. Add tomatoes with juices; cook over medium heat, stirring occasionally, until thickened and flavors meld, about 30 minutes. Discard thyme. Stir in scallions, cream, and 1/8 teaspoon cayenne. Season to taste with salt, pepper, and more cayenne, if desired.",Does the cream in the tomato sauce mix well?,1
"Put the spring from a Hawthorn strainer and the egg white in a cocktail shaker and shake vigorously until soft peaks form, about 30 seconds; set aside. In a separate cocktail shaker, combine the vanilla liqueur, espresso, and orange liqueur with ice and shake well. Add this mixture to the egg white (with the shaker spring still inside) and quickly shake to combine. Pour into a chilled cocktail glass and garnish with the orange twist.",Do you add the orange liqueur to the egg white?,1
"To make the wassail, wrap the cloves, allspice, ginger, cinnamon sticks, and peppercorns in cheesecloth and tie with kitchen string. Combine the cider, cranberry juice, brown sugar, and spice bag in a large pot over high heat. Bring to a boil, then reduce heat and simmer 30 minutes.
For each serving, put one ounce of the bourbon into a mug and fill it with hot Wassail. Garnish with a dusting of nutmeg and a cinnamon stick.",Is there a difference between bourbon and wassail?,1
"Heat a grill until it is very hot. Preheat the oven to 150 degrees.
Rub the chops with the oil and sprinkle them with the salt and pepper. Put the chops on the clean grill rack and cook for about 2 1/2 minutes on each side. Transfer them to the oven and let them rest and finish cooking for at least 10 minutes (the chops can be kept in the oven for up to 30 minutes).
Mix all the ingredients in a bowl.
At serving time, place a chop on each of four plates and coat with the sauce.",Do you put the sauce on the grilled chops?,1
"Preheat the oven or boiler to approximately 325°F. Coarsely grate the chocolate onto a plate. Place the bread on a baking sheet or heatproof plate. Toast under the broiler until golden on both sides. Spoon the grated chocolate over the toast, covering it completely. Pour the olive oil over the chocolate and sprinkle with the salt flakes.",Does the toast have to be golden brown?,1
"To prepare the sauce, finely grate the ginger on a ginger grater or fine grater to extract the juice (you should have about 1 tablespoon). Place the ginger juice, peanuts, coconut meat, coconut water, almond butter, Braggs, garlic, turmeric, curry powder, and orange juice in a blender and blend until smooth. Add the Thai chile to taste.
Place the cauliflower, carrot, cabbage, and cucumber in a bowl. Pour the sauce over the vegetables, garnish with the basil and bean sprouts, and serve.",Is the peanuts in the curry sauce recipe?,1
"Using a homogenizing juicer with the blank plate in place, homogenize the garbanzo beans and parsley and place in a large bowl. Place the tahini, lemon juice, onion, cumin, and Braggs in a blender and blend. Stir the tahini mixture into the garbanzo paste. In a spice grinder, grind the sesame seeds into a fine powder. Mix into the garbanzo paste. Press into 1/4-inch-thick crusts, each 4 or 8 inches in diameter. Dehydrate for 12 to 14 hours, flipping at least once during the drying time.",Do the garbanzo beans dry in the oven?,1
"Cook pasta as directed on package; drain and rinse under cold water. Drain tuna, reserving oil in a salad bowl; whisk juice, garlic, salt and pepper with oil. Flake tuna into same bowl. Add pasta, beans, onion and chopped parsley; toss gently to coat with dressing. Serve garnished with parsley leaves and lemon slices, if desired.",Is there a dressing in tuna salad?,1
"Heat oven to 375°. On a baking sheet coated with cooking spray, place potatoes in a layer; sprinkle with 1/2 teaspoon salt and 1/4 teaspoon pepper. Bake until tender, 15 minutes; let cool. In a bowl, whisk juice, vinegar, garlic, remaining 1/2 teaspoon salt and remaining 1/4 teaspoon pepper. Add potatoes, beans, tomatoes, bell pepper, scallions and mint; toss; serve over arugula, and garnish with lime wedges.",Do the beans in a potato dish have the same flavor?,1
"Put herbs on a work surface. Add butter and lemon zest. Finely chop together until well combined. Season with salt.
Transfer to a sheet of parchment paper, placing on edge closest to you. Fold paper over and roll into a cylinder, twisting the ends; wrap airtight in foil. Chill until solid.
DO AHEAD: Butter will keep refrigerated for up to 2 weeks or frozen for up to 3 months.",Is lemon zest and herbs the same thing?,1
"Combine first 5 ingredients in a large pitcher. Add ice; stir for 15-20 seconds. Strain the mixture into 6 chilled coupe glasses. Pinch an orange twist over each drink, then rub around rims of glasses to release oils from peel; discard peel. Garnish each with a fresh twist.",Is it easy to mix everything in an orange?,1
"Combine paprika and cayenne in a small bowl and set aside.
Heat oil in a 12"" skillet over medium-high heat. Working in 2 batches, add chickpeas to skillet and sauté, stirring frequently, until golden and crispy, 15-20 minutes. Using a slotted spoon, transfer chickpeas to paper towels to drain briefly. Place in a medium bowl. Sprinkle paprika mixture over; toss to coat. Season to taste with salt. Toss with lime zest and serve.",Is there a difference between chickpeas and chickadees?,1
"Preheat oven to 400°F. Place dishes on a rimmed baking sheet. Smear bottom of each dish with 1 tablespoon butter. Sprinkle each evenly with 2 tablespoons sugar. Overlap slices from 1 banana over sugar, arranging in concentric circles to cover. Top each dish with 1 puff pastry round, tucking in edges of pastry.
Bake until pastry is golden and puffed and filling is bubbly, 20-25 minutes. Invert onto plates.",Do you have to put the bananas in a pan?,1
"Place shallot, onion, wine, butter, and vinegar in a large heavy pot. Add mussels, cover, and bring to a boil. Cook, gently shaking pot once or twice, until mussels open, 3-5 minutes (discard any mussels that don't open).
Set a strainer lined with a double layer of cheesecloth over a bowl; set aside. Using a slotted spoon, transfer mussels to a large bowl. Pour mixture in pot through prepared strainer. Season broth with pepper and pour over mussels. Sprinkle with parsley.",Is it necessary to put the wine in a pot?,1
"Stir 1 cup gin, 1/2 cup No-Cook Simple Syrup , and 1/2 cup fresh lemon juice with ice in a medium pitcher for 10 seconds. Strain into Champagne flutes or coupe glasses. Top with chilled Champagne (Prosecco or other sparkling wine works in a pinch). Garnish with lemon twists.",Does no cook simple syrup work in gin and champagne?,1
"Melt butter in a small saucepan over medium heat. Add garlic; stir 1 minute. Remove from heat. Cover; keep warm.
Heat kernels and both oils in a large covered pot over medium-high heat; cook until almost all kernels have popped. Transfer popcorn to a large bowl.
Drizzle garlic butter over popcorn; toss to coat. Sprinkle togarashi over; toss again.",Is fried corn on the cob popcorn cooked?,1
"Heat oil in a large heavy pot over medium heat. Add shallots and garlic. Cook, stirring often, until soft, about 5 minutes. Add red pepper flakes; stir 1 minute. Add kale stems; sauté for 4 minutes. Add leaves and cook, tossing often, until crisp-tender, about 5 minutes. Stir in apple cider vinegar. Add butter; toss until melted. Season to taste with salt and pepper.",Is there oil in a pot of water?,1
"1. Preheat the oven to 425°F. Toss the cauliflower with the oil, cumin seed, salt, and pepper. Spread the mixture in an even layer on a large baking sheet. Roast, tossing occasionally, until the cauliflower is tender and its edges are toasty, 20 to 30 minutes.
2. Whisk a pinch of salt into the yogurt. Dollop the yogurt on top of the cauliflower and strew the mint and pomegranate seeds over the yogurt.",Do you have to cook the cauliflower in a skillet?,1
"Place sorghum syrup in a medium saucepan. Bring to a simmer over medium heat. Add orange zest, thyme sprigs, and pinch of salt. Simmer sorghum mixture for 1 minute. Add figs. Continue to simmer, gently stirring occasionally, until figs are soft but still hold their shape, 5-10 minutes, depending on firmness of figs. Let jam cool. DO AHEAD: Jam can be made 2 weeks ahead. Transfer to a jar. Cover and chill.",Is sorghum jam a thicker than jam?,1
"Mix tomatoes and sugar in a large wide shallow pot. Let stand at room temperature for 10 minutes. Bring to a boil over medium-high heat, occasionally stirring gently. Boil, stirring often, for 15 minutes. Stir in salt, pepper, and paprika. Cook until thickened and reduced to 2 cups, about 10 minutes. Ladle into a clean, hot 1-pint jar. Wipe rim, seal, and process in a boiling water bath for 10 minutes.",Do you add the tomatoes to the sauce?,1
"Combine chocolate, cocoa powder, and espresso in a large metal bowl. Bring cream just to a simmer in a small saucepan over medium heat; pour over chocolate mixture. Let sit for 30 seconds, then whisk until smooth and glossy. Fold marshmallow creme into chocolate. DO AHEAD:Can be made 3 days ahead. Let cool, cover, and chill. Rewarm before serving.
Serve warm sauce over ice cream.",Is marshmallow creme the same as marshmallow sauce?,1
"Cut large chiles into 1/4 inch rings. Pierce small chiles 3-4 times with a skewer. Pack all chiles in a clean 1-quart jar.
Bring vinegar, all remaining ingredients, and 1 1/2 cups water to a boil in a medium saucepan. Reduce heat to medium and simmer for 5 minutes. Pour hot brine over peppers; seal jar. Let cool, then refrigerate. Serve within 1 month.",Is there vinegar in a jar of chiles?,1
"Stir first 4 ingredients in a large pitcher. Add 1 cup ice. Cover and refrigerate until well chilled, about 2 hours.
Gently stir in beer and club soda. Fill 12 ounce highball glasses with ice. Divide cocktail among glasses. Garnish with lemon wedges and serve.",Do you add soda to club soda?,1
"Pulse chiles in a spice grinder until coarsely ground. Transfer ground chiles to a small bowl and add salt. Scatter lemon zest on a 6x6"" piece of parchment paper and microwave on high for 1 minute. Add thyme to parchment and microwave until dry, about 1 minute 30 seconds (time will vary). Let cool and lightly crush zest and thyme; combine with ground chiles and salt. DO AHEAD: Spice mix may be made 1 week ahead. Store airtight at room temperature.",Can you make spice mix ahead of time?,1
"Thinly slice squash into coins. Place squash, 3 dill sprigs, and garlic in a 1-quart jar. Bring vinegar, peppercorns, salt, sugar, remaining 3 dill sprigs, and 1 cup water to a boil in a small saucepan, stirring to dissolve salt and sugar. Pour into jar with squash mixture. Cover, let cool slightly, and chill. Serve within 2 weeks.",Can you eat squash in a jar?,1
"Using a muddler or the handle of a wooden spoon, crush and mash cucumber and shiso in a cocktail shaker. Add gin and mash again. Fill shaker halfway with ice cubes. Add tonic, aloe, and Chartreuse. Stir to blend well. Fill 2 Old Fashioned glasses with ice; strain cocktail into glasses.",Is shiso and cucumber the same thing?,1
"Line a large rimmed baking sheet with parchment paper. Arrange cucumber slices in single layer on prepared sheet. Freeze until solid, about 1 hour. DO AHEAD: Can be made 2 days ahead. Cover and keep frozen.
Combine gin, liqueur, lemon juice, salt, and 2 cups ice in a large pitcher. Cover and refrigerate until chilled, about 2 hours. Stir club soda and frozen cucumber slices into pitcher. Fill 12-ounce highball glasses with ice. Pour cocktail into glasses and serve.",Can you make lemon gin ice cream with frozen cucumbers?,1
"Stir together brown sugar and hot water in a cocktail shaker to dissolve. Let cool, then add bourbon, lemon juice, and apple butter and fill with ice. Shake until well chilled, about 15 seconds. Strain into an ice-filled rocks glass. Garnish with orange twist and cinnamon.",Is bourbon and apple butter the same thing?,0
"Place 2 chamomile tea bags in a heatsafe vessel, such as a large liquid measuring cup. Pour in 1 ½ cups boiling water, and let steep 5 minutes, then remove tea bags.
Add 1 ½ oz. reposado tequila, ¾ oz. fresh lemon juice, and 1 Tbsp. agave nectar and stir until incorporated. Pour into a 16-ounce insulated mug (or two smaller 8-ounce mugs) and drink hot.",Do you need to stir the chamomile tea?,0
"Add 3 oz. Grand Marnier, 1 oz. Amaro Averna, and a small pat of salted butter to a 16-ounce travel mug or large heatproof measuring cup. Add 1 cup hot apple cider and stir until butter melts.
Add 1½ tsp. fresh lemon juice and taste for sweetness, adding additional if needed. If serving in travel mug, garnish with ground pink peppercorns and seal. If serving in mugs, divide drink between two warmed mugs and garnish each with a pink peppercorn-dusted lemon wheel.",Is amaro avianna and grand marnier the same?,0
"Heat oil in a large nonstick skillet over medium-high. Cook plantains, turning once, until deep golden brown, about 3 minutes per side. Transfer to paper towels to drain; season with salt.
Divide yogurt among bowls; top with plantains and mangoes, then nuts, seeds, and/or coconut as desired.",Are mangoes in the yogurt in mango bowl?,0
"In a large heavy kettle cook garlic, onions, celery, and bell peppers in oil over moderately low heat, stirring occasionally, until softened. Add all remaining ingredients except shrimp and simmer, uncovered, 30 minutes, or until thickened. Stir in shrimp and cook, covered, over moderately high heat, stirring occasionally, until shrimp are cooked through, about 5 minutes.
Serve shrimp and sauce over coked rice.",Is the sauce the same as the shrimp?,0
"Bring piloncillo, canela, cardamom, allspice, peppercorns, salt, and 1 cup water to a boil in a small saucepan. Reduce heat, cover, and simmer 15 minutes. Add orange zest; let cool.
Strain spiced syrup through a fine-mesh sieve into a measuring glass; discard spices. (You should have about 1 cup.)
To make 1 drink, pour 1 cup cold-brew coffee into an ice-filled glass. Stir in 2–3 Tbsp. spiced syrup; top with 2–3 Tbsp. coconut milk.
Do Ahead: Syrup can be made 1 week ahead. Cover and chill.",Do you make coconut milk in advance?,0
"Preheat your oven to its highest setting (with fan if it has one). Line a baking tray with baking paper.
Mix all the marinade ingredients together in a mixing bowl. Add the salmon and turn until well coated in the marinade.
Spread the salmon out on the prepared baking tray and roast for 10 minutes until cooked through. Remove from the oven and serve immediately with tortilla wraps, tomatoes, finely sliced onion, coriander leaves and Greek yogurt.",Does the salmon have to be cooked in the marinade?,0
"Place the tomato in a blender and purée, then strain through a fine-mesh sieve; you should get about ½ cup (120 ml). Add the butter to a large skillet and gently cook over medium heat until it starts to brown and smell nutty. Stir in the smooth tomato purée (be careful; it might spatter) and simmer for another minute or so. You’re looking to slightly cook the purée but keep its brightness. The mix won’t emulsify, which is fine. Season with salt and pepper and set aside.",Does the tomato purée need to be thick?,0
